lat	lon	limit	kind	dir	road	place	enforce
36.653005	126.806537	30	F	1	국사봉로	응봉상회 입구	S
36.653114	127.461482	30	F	1	덕암로	봉덕초등학교 (봉덕초→통계청)	T
36.653452	128.257352	30	F	1	금천로	산북초등학교 앞 (문경시청→용문면)	S
36.653600	127.266700	30	F	1	운주산로	전동초교 부근	S
36.653855	127.266333	30	F	3	조치원5길	교동초교 앞	T
36.654030	129.108711	60	F	2	영양로	양평교차로 앞(진보방면)	S
36.654317	126.725006	70	F	2	충남대로	산수교차로	T
36.654590	128.258339	30	F	2	금천로	산북초등학교(서중리마을회관 방면)	S
36.654724	128.090086	60	F	1	은성로	하내2교(문경새재 방면)	S
36.654962	128.449241	30	F	1	시장로	예천초등학교(예천경찰서 방면)	S
36.655218	127.480998	30	F	1	향군로	덕벌초등학교 (시영아파트사거리→우암사거리)	T
36.655282	126.770228	30	F	2	예당로	응봉초등학교 건너편	S
36.655452	127.187484	40	S	2	의당전의로	영당리→신흥리(전면), 신흥리→영당리(후면)	S
36.655528	127.481153	30	F	2	향군로	덕벌초등학교 (우암사거리→시영아파트사거리)	T
36.655612	126.770161	30	F	1	예당로	응봉초등학교 앞	S
36.655660	128.450473	30	F	2	해병로	예천초등학교(예천역 방면)	S
36.655700	127.268700	30	F	2	전동로	전동삼거리 전 130m	S
36.655755	126.892746	30	F	2	대술로	대술초등학교 앞	T
36.656050	126.682125	50	F	1	의향로	적십자사사거리 스타벅스 건너편	T
36.656095	126.678937	50	F	1	청사로	교육청사거리 노브랜드 건너편	T
36.656146	127.394038	80	S	2	17번 국도	구간시점 (청주역분기점→원평교차로)	S
36.656271	126.892799	30	F	1	대술로	대술초등학교 건너편	S
36.656389	126.678932	60	F	2	충남대로	도교육청사거리	T
36.656800	126.687000	60	F	1	충남대로	두레마을사거리	T
36.656948	126.681781	50	F	2	의향로	적십자사사거리 스타벅스 앞	T
36.657031	126.678667	50	F	2	청사로	교육청사거리 노브랜드 앞	T
36.657454	128.055621	60	F	2	대야로	도탄교 100m전(가은읍 방면)	S
36.657925	127.494071	30	F	1	안덕벌로	내덕초등학교 (청주대학교 예술대학→연초제조창)	S
36.658356	127.435773	60	F	2	엘지로	(솔밭공원 → 오창과학단지)	T
36.658356	127.435773	70	F	2	2순환로	(서청주IC → 성모병원)	T
36.658615	126.766472	60	F	2	충서로	응봉교차로	T
36.658661	126.766779	60	F	1	충서로	응봉사거리	T
36.659074	127.477580	50	F	1	1순환로	내덕시영아파트사거리(율량동→봉명동)	T
36.659584	127.512084	30	F	2	율중로7번길	갈릴리어린이집 (대원칸타빌4차 → 풍경채)	S
36.659685	127.381938	70	F	2	오송생명4로	옥산교차로(오송→오창)	T
36.660120	127.736703	30	F	2	괴산로	청천초등학교 (미원→청천)	S
36.660206	127.453768	70	F	1	2순환로	송절교차로 (정하사거리→서청주교)	T
36.660208	127.736876	30	F	1	32번 지방도	청천초등학교 (청천 → 미원)	S
36.660252	127.454099	70	F	2	에스케이로	송절교차로 (향정교차로 → 정하사거리)	T
36.660627	129.112408	40	F	2	중앙로	영양고등학교(우체국사거리 방면)	S
36.660639	129.112261	40	F	1	중앙로	영양고등학교(양평교차로 방면)	S
36.661294	126.400697	30	F	1	인정로	강당초등학교앞2(지산리→칠전리)	S
36.661333	126.987167	50	F	1	외암로	거산2리 마을회관	T
36.661367	128.460588	30	F	2	양궁로	예천동부초등학교(예천군청 방면)	S
36.661372	128.460581	30	F	1	낙상1길	동부초등학교(예천여고 방면)	S
36.661724	126.400564	30	F	2	인정로	강당초등학교앞1(칠전리→지산리)	S
36.661737	127.470839	60	F	1	17번 국도	남광하우스토리@ 앞 삼거리 (송천교 → 제2운천교오거리)	T
36.661824	127.435599	60	F	1	엘지로	(오창과학단지 → 솔밭공원)	T
36.661824	126.400529	30	F	2	인정로	강당초등학교 건너편	S
36.661828	127.471213	60	F	2	무심동로	남광하우스토리앞 (제2운천교→송천교)	T
36.661923	126.400588	30	F	1	인정로	강당초등학교 앞	S
36.663141	129.119894	30	F	1	영양창수로	영양중앙초등학교(영양군청방면)	S
36.663154	127.513592	70	F	1	충청내륙로	상리교차로 200m전(증평-청주)	S
36.663304	127.373548	30	F	1	옥산시내1길	옥산초등학교 (옥산보건지소→오송)	T
36.663321	127.373716	30	F	2	옥산시내1길	옥산초등학교 (오송 → 옥산보건지소)	S
36.663351	128.474166	80	E	2	예영로	국도 28 종점(예천 방면)	S
36.663384	128.474305	80	S	1	경서로	국도 28 시점(영주 방면)	S
36.663386	127.466363	50	F	2	무심서로	(문암생태공원-운천동)	S
36.663734	127.446025	50	F	2	송화로	테크노산업단지 → 푸르지오	T
36.664397	127.486925	50	F	2	공항로	(내덕칠거리→성모병원)	T
36.664553	127.445055	50	F	1	송화로107번길	하트리움더메트로 → 힐데스하임	T
36.664625	127.492874	60	F	1	1순환로	(상리교차로→내덕사거리)	T
36.664806	129.432843	60	F	1	동해대로	백암회센터휴게소 앞(평해방면)	S
36.665328	126.668586	60	F	1	도청대로	도청예목사거리	T
36.665581	126.679618	30	F	2	예학로	도나우에듀파크1차아파트 앞	T
36.665668	129.112032	30	F	2	군청길	영양초등학교(영양고등학교 방면)	S
36.665710	127.482113	30	F	2	사뜸로	덕성초등학교 (청주농고→사천푸르지오)	T
36.665818	127.470883	30	F	2	새터로	새터초등학교 (덕성그린아파트 → 새터초)	T
36.665899	127.449548	50	F	1	송화로	지웰푸르지오 → 힐데스하임	T
36.666170	127.372631	30	F	1	청주역로	옥산파출소앞 (오산사거리→한울1차아파트)	S
36.666212	126.680934	30	F	1	예학로	보성초등학교 앞	T
36.666407	127.472779	30	F	2	주성로	새터초등학교 (무심천→사천초등학교)	T
36.666446	127.500320	30	F	2	율봉로	중앙초등학교 (라마다청주호텔→중앙초등학교)	S
36.666468	127.472527	30	F	1	주성로	새터초등학교 앞	T
36.666549	127.498925	30	F	1	율량로	중앙초등학교 (율량동→내덕동)	T
36.666574	127.500045	30	F	1	율봉로	중앙초등학교 (중앙초 → 라마다청주호텔)	S
36.667010	126.532940	30	F	1	고북1로	고북초등학교 앞	S
36.667060	126.532850	30	F	2	고북1로	고북초등학교 건너편	S
36.667074	127.455973	30	F	2	송화로	행정복지센터→우미린)	T
36.667194	127.136778	80	F	1	차령로	대평리 원덕리 진출부	S
36.667323	127.485504	50	F	1	공항로	덕성초등학교 (성모병원→청주대학교)	T
36.667385	127.448348	50	F	1	송문로	지웰푸르지오 → 하트리움더메트로	T
36.667606	126.530799	30	F	2	고북3로	고북초등학교 앞	T
36.667648	126.530819	30	F	2	고북2로	고북초등학교앞1(고북교차로→고북시내)	S
36.667679	126.530538	30	F	2	고북2로	고북초등학교앞2(고북시내→고북교차로)	S
36.667760	126.530517	30	F	1	고북3로	고북초등학교 건너편	T
36.667841	129.434754	60	F	2	동해대로	금음1리 버스정류장 3차로(평해읍 방면)	T
36.668026	126.532812	30	F	1	고북1로	고북초등학교(세븐일레븐)(서산→고북면)	S
36.668511	127.491260	30	F	2	율봉로	율량초등학교 (덕성초→신흥고)	T
36.668531	127.468217	70	F	2	2순환로	(송천교 → 정하사거리)	T
36.668567	127.491045	30	F	1	율봉로	율량초등학교 (홈플러스→율량농협사거리)	T
36.669046	129.435514	80	F	2	동해대로	울진군 후포읍 동해대로(금음리) 금음1리 마을 앞(울진->영덕)	S
36.669068	126.525698	80	F	1	내포로	고북교차로(해미→홍성)	S
36.669230	126.525850	70	F	1	내포로	고북교차로	T
36.669271	127.217736	40	F	2	운주산로	미곡리1구할머니경로당부근	S
36.669285	126.520658	80	F	2	내포로	고북교차로(홍성→해미)	S
36.669297	126.778530	60	F	1	충서로	극동에치팜 앞	T
36.669336	128.126259	70	S	1	문경대로	구간 시점(문경시청 방면)	S
36.669352	128.126406	70	E	2	문경대로	구간 종점(문경새재 방면)	S
36.669406	127.455697	50	F	2	송화로	(테크노폴리스 → 무심서로)	S
36.669410	126.525590	70	F	2	내포로	고북교차로	T
36.669667	127.499694	50	F	2	주성로	주성중사거리	T
36.669970	126.779410	60	F	1	충서로	월곡리 마을회관 앞	T
36.670012	127.480606	30	F	2	주성로	사천초등학교 (무심천→성모병원)	T
36.670116	127.480257	30	F	1	주성로	사천초등학교 (성모병원→새터초등학교)	T
36.670210	127.194786	40	S	2	의당전의로	영당리→신흥리(전면), 신흥리→영당리(후면)	S
36.670952	127.430629	80	E	2	17번 국도	구간종점 (청주역분기점→원평교차로)	S
36.671327	127.453771	50	F	2	송문로	하트리움더메트로 → 지웰푸르지오	T
36.671467	127.458729	50	F	2	무심서로	(송천교교차로 → 문암생태공원)	T
36.671518	127.491147	30	F	2	주성로	주중초등학교 (청주성모병원 → 신흥고)	T
36.671691	127.370947	60	F	1	596번 지방도	옥산중교차로 (국사리→오산리)	S
36.671700	126.852000	40	F	1	형제고개로	유림가든 앞	S
36.671716	127.490664	30	F	1	주성로	주중초등학교 (주성중학교→성모병원)	T
36.671835	127.483296	60	F	2	공항로	성모병원4거리	T
36.672095	127.457603	50	F	1	무심서로	(문암생태공원→차량등록사업소)	T
36.672200	126.686900	50	F	2	예목로	보성교차로	T
36.672217	127.270946	40	F	1	전동로	노장3리 입구 삼거리	S
36.672370	127.495932	60	F	1	충청대로	다나여성병원 앞 (주성사거리→율량교사거리)	T
36.672804	126.298672	30	F	2	남면로	남면초등학교 건너편	S
36.672806	127.501306	70	F	2	2순환로	중부자동차매매단지앞 3R	T
36.672897	126.298681	30	F	1	남면로	남면초등학교 앞	S
36.672947	127.391021	30	F	1	오송가락로	소로초등학교 (옥산자이→소로초등학교)	T
36.673000	126.694000	60	F	2	예목로	평촌교차로	T
36.673010	127.389760	30	F	1	오송가락로	청주소로초등학교 (옥산농협동부지점 → 소로초)	S
36.673240	126.671915	60	F	1	도청대로	예산목교차로	T
36.673287	127.861367	30	F	1	송문로	송면초등학교 (송정삼거리→송면삼거리)	S
36.673321	127.861378	30	F	1	49번 지방도	송면초등학교 (송면삼거리 → 송정삼거리)	S
36.673409	126.299876	30	F	2	남면로	남면초등학교 건너편	S
36.673674	127.390537	30	F	2	오송가락로	소로초등학교 앞 (소로초앞삼거리→소로초)	T
36.673992	127.145361	30	F	1	차령고개로	피덕마을 앞	S
36.674328	127.146096	30	F	2	차령고개로	피덕마을 건너편	S
36.674449	128.125308	70	F	1	영남대로	신현1리 마을입구(문경새재 방면)	T
36.674965	127.497499	70	F	2	2순환로	(율량육교→경찰청)	T
36.675052	126.786110	60	F	1	충서로	예산운전면허시험장 4거리	S
36.675256	126.786300	60	F	2	충서로	예산운전면허시험장 4거리	T
36.676000	127.206300	30	F	3	신송로	전의유치원 건너편	S
36.676132	127.395249	70	F	1	508번 지방도	청주리버파크자이아파트입구 (오창IC→옥산)	T
36.676864	126.869049	40	F	1	충령사로	예산축협경제사업장 앞	S
36.676948	126.990139	50	F	2	아산만로	현대자동차사거리	T
36.677361	126.295222	70	F	2	안면대로	몽산포교차로	T
36.677422	126.295295	70	F	2	안면대로	몽산포교차로	T
36.677435	127.644647	60	F	1	511번 지방도	(초정→미원)	S
36.678000	127.163200	80	F	2	차령로	유천교차로1km전방	S
36.678972	126.907944	60	F	1	대술로	궐곡리마을회관 입구	S
36.679062	126.645564	50	F	1	수덕사로	둔1리	S
36.679222	127.184556	80	F	2	1호 국도	sk세종전의 주유소 건너편	S
36.679409	127.203861	30	F	3	운주산로	전의초교 앞	S
36.679452	126.673720	60	F	2	도청대로	예산군 삽교읍 신리교차로	T
36.679474	127.203851	30	F	3	운주산로	전의초교 앞	S
36.679556	126.673778	60	F	1	도청대로	신리교차로	T
36.680088	129.441981	30	F	2	후포삼율로	후포초등학교(울진해양경찰서 방면)	S
36.680200	126.708900	60	F	2	예목로	이리교차로	T
36.680343	127.480450	50	F	2	밀레니엄1로	(충청북도소방본부 → 성모병원)	S
36.681385	126.843444	40	F	2	군청로	성모유치원 앞	T
36.681465	128.126317	30	F	1	동성길	동성초등학교 앞(문경새재 방면)	S
36.681510	126.579991	70	F	2	한터로	송덕암교차로(예산→해미)	S
36.681523	126.579907	70	F	2	한티로	송덕암교차로	T
36.681959	126.990634	60	F	1	외암로	임산물산지종합유통센터 앞	S
36.682290	126.849760	30	F	1	아리랑로	예산초등학교 앞	S
36.682357	127.753755	40	F	1	37번 국도	(부흥사거리 → 금평삼거리)	S
36.682916	127.504331	70	F	2	36번 국도	대영운전학원 앞(수름재 → 증평)	S
36.682941	126.826638	60	F	1	충서로	예산군 예산읍 무한교차로	T
36.683013	126.990684	60	F	2	외암로	송학2리 마을회관 앞	S
36.683290	126.832550	30	F	1	주교로	예산중앙초등학교 앞	S
36.683360	126.832460	30	F	2	주교로	예산중앙초등학교 건너편	S
36.683517	126.619469	70	F	1	윤봉길로	대치교차로	S
36.683604	127.479506	50	F	2	밀레니엄2로	(한국전기공사협회 → 충청북도교육문화원)	T
36.683645	127.482082	70	F	1	공항로	구종축장 3R (오창 → 청주)	T
36.683832	127.171267	70	F	1	차령로	유천교차로	S
36.684025	127.478627	50	F	1	밀레니엄2로	(충청북도교육문화원 → 한국전기공사협회)	T
36.684130	126.848370	30	F	2	아리랑로	예산초등학교 인근	T
36.684175	126.536131	70	F	2	내포로	날새교차로300m 전	S
36.684929	126.579469	70	F	2	한터로	윈터교차로(한서대학교→덕산)	S
36.684968	126.815793	60	F	1	충서로	신원교차로	T
36.685064	126.632000	70	F	2	윤봉길로	대치1교차로	T
36.685071	126.632849	70	F	1	윤봉길로	대치1교차로	T
36.685200	127.266500	40	F	2	전동로	봉대리마을입구	S
36.685252	126.741793	40	F	1	신가꽃산길	제일어린이집 건너편	S
36.685260	126.643460	30	F	1	덕산온천로	시량초등학교 앞	S
36.685320	126.642410	30	F	2	덕산온천로	시량초등학교 건너편	T
36.685472	126.579333	70	F	2	한티로	원터교차로	T
36.685901	126.741891	30	F	1	삽교로	제일어린이집 앞	S
36.685974	127.204408	60	F	2	의당전의로	동교3교차로	T
36.685991	126.777197	60	F	2	윤봉길로	오가우성아파트 앞	T
36.686080	126.777061	60	F	1	윤봉길로	청수마을아파트 앞	T
36.686530	126.795070	30	F	1	오가중앙로	오가초등학교 진입로	S
36.686940	126.843863	50	F	1	금오대로	아리랑삼거리 전	S
36.687032	127.527057	80	S	2	36번 국도	구간시점 (청주→증평)	S
36.687282	126.835945	30	F	2	벚꽃로	푸른어린이집	T
36.687329	127.483170	30	F	1	팔결로	북일초등학교 (오근장역→도청)	T
36.687366	129.123099	60	F	2	영양로	곡강리버스정류장(영양군청 방면)	S
36.687400	126.759100	60	F	2	윤봉길로	방아교차로	T
36.687423	126.939628	30	F	2	대술동로	송석리경로당 앞	S
36.687566	127.483288	30	F	2	팔결로	북일초등학교 (밀레니엄타운→오근장역)	T
36.687685	126.165951	60	F	1	근흥로	국방과학연구소 부근	S
36.687817	128.126471	70	F	1	박정희로	오천삼거리(문경새재 방면)	T
36.687829	128.276717	40	F	1	금천로	충의공비각(경천 방면)	S
36.687837	127.157636	30	F	2	차령고개로	행정초등학교 인근	T
36.687900	127.157600	30	F	1	광덕로	행정초등학교 앞	S
36.688021	126.742248	30	F	2	삽교로	삽교초등학교 건너편	T
36.688086	127.511237	70	F	1	592번	마을입구 앞(증평→청주)	S
36.688131	126.794928	30	F	2	오가중앙로	오가초등학교 앞	T
36.688137	126.742148	30	F	1	삽교로	삽교초등학교 앞	T
36.688183	126.676348	60	F	2	신리안치길	송산삼거리 부근	S
36.688220	126.795920	30	F	1	역말로	오가초등학교 앞	S
36.688223	126.676239	60	F	2	윤봉길로	송산교차로	T
36.688793	126.842147	50	F	2	금오대로	한국전력공사 예산지사 건너편	T
36.689093	127.159121	80	F	1	세종로	구정사거리	T
36.689513	126.790383	60	F	2	윤봉길로	역탑교차로	T
36.689556	126.790139	60	F	2	윤봉길로	역탑교차로	T
36.689968	126.705704	80	F	1	윤봉길로	안치IC교	S
36.690105	127.514052	30	F	2	구성새동네길	수성초등학교구성분교장 (청주 → 증평)	S
